国家,,,,,,,,,,,,,,
指标名称,人工智能指数:收盘价(前复权),人工智能指数:涨跌幅,人工智能指数:换手率,人工智能指数:换手率,人工智能指数:总市值2,人工智能指数:市盈率PE(TTM),人工智能指数:市净率PB(LF),纳斯达克CTA人工智能和机器人指数:收盘价(前复权),纳斯达克CTA人工智能和机器人指数:涨跌幅,纳斯达克CTA人工智能和机器人指数:换手率,纳斯达克CTA人工智能和机器人指数:股息率(近12个月),纳斯达克CTA人工智能和机器人指数:总市值2,纳斯达克CTA人工智能和机器人指数:市盈率PE(TTM),纳斯达克CTA人工智能和机器人指数:市净率PB(LF)
频率,日,日,日,日,日,日,日,日,日,日,日,日,日,日
单位,元,%,%,%,亿元,倍,倍,美元,%,%,%,亿美元,倍,倍
指标ID,884201.WI,884201.WI,884201.WI,884201.WI,884201.WI,884201.WI,884201.WI,NQROBO.GI,NQROBO.GI,NQROBO.GI,NQROBO.GI,NQROBO.GI,NQROBO.GI,NQROBO.GI
时间区间,2012-12-31:2024-05-10,2013-01-04:2024-05-10,2015-10-20:2024-05-10,2015-10-20:2024-05-10,2015-10-20:2024-05-10,2015-10-20:2024-05-10,2015-10-20:2024-05-10,2017-12-18:2024-05-10,2017-12-19:2024-05-10,2017-12-18:2024-05-10,2017-12-18:2024-05-10,2017-12-18:2024-05-10,2017-12-18:2024-05-10,2017-12-18:2024-05-10
来源,交易所,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算,交易所,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算
更新时间,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10
2019/7/17,4760.3096,0.87223165,1.2913,1.2913,6964.881635,36.67969894,4.6187,1147.51,-0.10185604,,,,,
2019/7/18,4629.496,-2.74800614,1.4813,1.4813,6776.445164,35.68730164,4.41,1142.94,-0.39825361,,,,,
2019/7/19,4672.0167,0.91847363,1.2008,1.2008,6837.444923,36.00859833,4.4497,1151.03,0.70782368,,,,,
2019/7/22,4565.9767,-2.26968367,1.6979,1.6979,6945.765191,35.91849899,4.4435,1156.29,0.45698201,,,,,
2019/7/23,4646.0071,1.75275533,1.2972,1.2972,7077.240488,36.59840012,4.5276,1165.09,0.76105475,,,,,
2019/7/24,4726.1986,1.72603051,1.6095,1.6095,7135.828874,36.90129852,4.5654,1178.95,1.18960767,,,,,
2019/7/25,4768.7976,0.90133749,2.1229,2.1229,7320.81421,37.75370026,4.6797,1163.42,-1.31727385,,,,,
2019/7/26,4754.7517,-0.29453756,1.6257,1.6257,7359.276175,37.95209885,4.7042,1168,0.39366695,,,,,
2019/7/29,4760.0337,0.11108887,1.2995,1.2995,7358.487852,37.94800186,4.7047,1162.61,-0.4614726,,,,,
2019/7/30,4770.9718,0.22979039,1.5363,1.5363,7317.980994,37.73910141,4.6781,1163.38,0.06623029,,,,,
2019/7/31,4756.858,-0.29582652,1.4468,1.4468,7355.937748,37.93489838,4.7023,1149.54,-1.18963709,,,,,
2019/8/1,4768.6266,0.2474028,1.3418,1.3418,7341.356734,37.85969925,4.6938,1134.36,-1.32052821,,,,,
2019/8/2,4688.2634,-1.68524833,1.7672,1.7672,7155.60913,36.90179825,4.575,1113.04,-1.87947389,,,,,
2019/8/5,4627.4356,-1.29744843,1.5926,1.5926,7006.893335,36.08720016,4.4789,1077.93,-3.15442392,,,,,
2019/8/6,4456.8229,-3.68698162,2.1415,2.1415,6853.286352,35.29600143,4.38,1085.88,0.7375247,,,,,
2019/8/7,4409.3067,-1.06614512,1.3459,1.3459,6792.691991,34.98400116,4.3419,1089.21,0.30666372,,,,,
2019/8/8,4422.277,0.29415736,1.1357,1.1357,6848.622443,35.27199936,4.3774,1110.89,1.99043343,,,,,
2019/8/9,4340.0999,-1.85825311,1.4237,1.4237,6693.995265,34.47570038,4.2786,1104,-0.62022342,,,,,
2019/8/12,4441.3587,2.33309837,1.3282,1.3282,6969.024303,35.88679886,4.4546,1092.74,-1.01992754,,,,,
2019/8/13,4374.0154,-1.51627699,1.1334,1.1334,6826.112245,35.15090179,4.3632,1100.28,0.6900086,,,,,
2019/8/14,4401.5036,0.62844315,1.3444,1.3444,6876.827765,35.41210175,4.3957,1074.18,-2.37212346,,,,,
2019/8/15,4446.3679,1.01929486,1.6275,1.6275,6991.601706,36.00310135,4.469,1068.54,-0.52505167,,,,,
2019/8/16,4488.1546,0.93979403,1.896,1.896,7075.46983,36.38019943,4.5065,1087.4,1.76502517,,,,,
2019/8/19,4686.304,4.4149415,2.7551,2.7551,7406.953392,38.03749847,4.7175,1100.49,1.20378885,,,,,
2019/8/20,4696.7771,0.22348315,2.3586,2.3586,7380.174905,38.20560074,4.7589,1096.84,-0.33167044,,,,,
2019/8/21,4703.8944,0.15153583,1.6854,1.6854,7431.878309,38.49229813,4.793,1109.29,1.13507895,,,,,
2019/8/22,4715.3046,0.24256922,1.6059,1.6059,7439.260133,38.39350128,4.7937,1106.94,-0.21184722,,,,,
2019/8/23,4684.1714,-0.66025851,1.5426,1.5426,7411.214356,38.37860107,4.773,1086.21,-1.87273023,,,,,
2019/8/26,4661.1146,-0.49222793,1.729,1.729,7285.139594,37.7132988,4.6839,1083.57,-0.24304692,,,,,
2019/8/27,4789.2911,2.74991093,2.3445,2.3445,7512.157803,38.88850021,4.8299,1081.26,-0.2131842,,,,,
2019/8/28,4781.7802,-0.15682697,1.7138,1.7138,7472.904137,38.67399979,4.8041,1076.96,-0.39768418,,,,,
2019/8/29,4824.9563,0.90292942,2.3424,2.3424,7450.62044,38.60649872,4.7833,1091.51,1.35102511,,,,,
2019/8/30,4750.4671,-1.5438316,2.7349,2.7349,8944.485876,35.25139999,4.9914,1102.33,0.9912873,,,,,
2019/9/2,4934.0505,3.86453366,2.6254,2.6254,9192.596805,36.26039886,5.1311,1102.33,,,,,,
2019/9/3,4980.8802,0.9491127,2.5618,2.5618,9380.298607,37.00080109,5.2359,1089.23,-1.18839186,,,,,
2019/9/4,5053.1222,1.45038622,2.637,2.637,9468.154705,37.34730148,5.2849,1104.74,1.42394168,,,,,
2019/9/5,5100.1424,0.93051777,3.2534,3.2534,9574.894246,37.7682991,5.3453,1124.43,1.78231982,,,,,
2019/9/6,5150.6869,0.99104096,2.7065,2.7065,9660.641822,38.10660172,5.3931,1125.63,0.10672074,,,,,
2019/9/9,5342.5569,3.72513421,3.3538,3.3538,10033.4358,39.57709885,5.6013,1122.29,-0.29672272,,,,,
2019/9/10,5286.0437,-1.05779313,2.7463,2.7463,10031.25426,39.56850052,5.6,1120.34,-0.17375188,,,,,
2019/9/11,5278.7596,-0.13779871,2.1898,2.1898,9873.335725,38.94549942,5.5119,1136.09,1.40582323,,,,,
2019/9/12,5290.4737,0.22191009,1.7503,1.7503,9949.279356,39.24509811,5.5543,1141.44,0.4709134,,,,,
2019/9/16,5332.1882,0.78848327,2.3514,2.3514,10025.10627,39.5442009,5.5941,1138.48,-0.28378236,,,,,
2019/9/17,5165.7378,-3.12161525,2.5257,2.5257,9661.602095,38.11040115,5.3913,1142.57,0.35925093,,,,,
2019/9/18,5146.6562,-0.3693877,1.7599,1.7599,9636.798837,38.01250076,5.3775,1141.71,-0.07526891,,,,,
2019/9/19,5240.863,1.83044673,1.6814,1.6814,9821.670566,38.74169922,5.4806,1142.51,0.07007033,,,,,
2019/9/20,5282.9535,0.80312155,2.3007,2.3007,9869.681661,38.93109894,5.5074,1133.84,-0.7588555,,,,,
2019/9/23,5234.7344,-0.91272997,2.0934,2.0934,9761.039747,38.50260162,5.4468,1127.44,-0.56445354,,,,,
2019/9/24,5241.8797,0.13649785,2.3019,2.3019,9783.898291,38.59280014,5.4596,1106.89,-1.8227134,,,,,
2019/9/25,5111.5445,-2.48642104,2.1618,2.1618,9527.945475,37.58309937,5.3167,1104.68,-0.1996585,,,,,
2019/9/26,4940.2102,-3.35190861,2.0236,2.0236,9322.982595,36.77470016,5.2024,1105.11,0.0389253,,,,,
2019/9/27,5028.0459,1.77797495,1.5682,1.5682,9396.092697,37.06309891,5.2432,1097.76,-0.66509216,,,,,
2019/9/30,4910.1621,-2.34452514,1.4191,1.4191,9190.360804,36.25149918,5.1283,1101.17,0.31063256,,,,,
2019/10/8,4866.8721,-0.88164095,1.1457,1.1457,9166.84734,35.86920166,4.9959,1070.56,-1.46346851,,,,,
2019/10/9,4918.8885,1.06878502,1.6307,1.6307,9449.657067,35.99649811,4.9142,1076.86,0.58847706,,,,,
2019/10/10,5017.8577,2.01202365,2.304,2.304,9514.501452,36.24359894,4.9479,1079.24,0.22101295,,,,,
2019/10/11,5025.229,0.14690134,2.0205,2.0205,9575.601495,36.47629929,4.9797,1102.12,2.12001038,,,,,
2019/10/14,5121.1411,1.90861153,2.2839,2.2839,9679.441964,36.87189865,5.0342,1102.59,0.04264508,,,,,
2019/10/15,4992.653,-2.50897403,2.0537,2.0537,9379.999643,35.73120117,4.8785,1115.42,1.16362383,,,,,
2019/10/16,4993.4476,0.01591539,1.8162,1.8162,9423.752775,35.89789963,4.9015,1110.26,-0.46260601,,,,,
2019/10/17,5011.0048,0.35160477,1.5838,1.5838,9431.537666,35.92750168,4.9056,1112.49,0.20085385,,,,,
2019/10/18,4932.6891,-1.56287418,1.9459,1.9459,9284.400994,34.92570114,4.8205,1105.38,-0.63910687,,,,,
2019/10/21,4924.8849,-0.1582139,1.6349,1.6349,9402.127717,34.64810181,4.7893,1109.69,0.38991116,,,,,
2019/10/22,4985.3155,1.22704594,1.5992,1.5992,9483.644741,34.88940048,4.8218,1098.3,-1.02641278,,,,,
2019/10/23,4946.7445,-0.77369226,1.5103,1.5103,9511.360706,34.91640091,4.8319,1098.58,0.02549395,,,,,
2019/10/24,4932.8243,-0.28140123,1.4345,1.4345,9420.960833,34.58570099,4.781,1108.51,0.90389412,,,,,
2019/10/25,4989.9463,1.15799786,1.6759,1.6759,9448.821287,34.43619919,4.7869,1112.86,0.39241865,,,,,
2019/10/28,5215.334,4.51683618,3.0582,3.0582,9900.193732,35.59090042,4.993,1125.1,1.09986881,,,,,
2019/10/29,5113.3812,-1.95486617,2.6229,2.6229,9706.893825,35.36830139,4.9,1124.26,-0.07466003,,,,,
2019/10/30,5066.0374,-0.92588051,2.8063,2.8063,9651.805555,35.37369919,4.8706,1124.8,0.04803159,,,,,
2019/10/31,4985.6354,-1.58707869,2.7201,2.7201,9511.719555,34.71080017,4.7615,1118.71,-0.54142959,,,,,
2019/11/1,5029.1469,0.8727373,2.4294,2.4294,9625.091765,35.12459946,4.8183,1130.15,1.02260639,,,,,
2019/11/4,5057.5519,0.56480752,2.6402,2.6402,9675.662094,35.3091011,4.8436,1139.89,0.8618325,,,,,
2019/11/5,5077.7763,0.39988517,2.3137,2.3137,9753.779919,35.59420013,4.8827,1144.32,0.38863399,,,,,
2019/11/6,4981.9406,-1.88735569,2.1852,2.1852,9636.28184,35.16540146,4.8239,1137.42,-0.60297819,,,,,
2019/11/7,5032.7386,1.01964283,1.9208,1.9208,9707.642443,35.42580032,4.8597,1143.2,0.50816761,,,,,
2019/11/8,5023.2589,-0.18836067,2.3213,2.3213,9794.368929,35.74229813,4.9031,1144.95,0.15307908,,,,,
2019/11/11,4889.0632,-2.67148683,2.1107,2.1107,9559.9903,34.88700104,4.7857,1146.17,0.10655487,,,,,
2019/11/12,4892.0107,0.06028762,1.639,1.639,9524.21316,34.75640106,4.7678,1150.15,0.34724343,,,,,
2019/11/13,4894.8001,0.0570195,1.6287,1.6287,9558.675726,34.88219833,4.7851,1143.37,-0.58948833,,,,,
2019/11/14,4924.4947,0.60665603,1.9478,1.9478,9552.430225,34.8594017,4.782,1145.38,0.17579611,,,,,
2019/11/15,4892.9538,-0.64049008,2.1811,2.1811,9474.374621,34.57460022,4.7429,1152.74,0.6425815,,,,,
2019/11/18,4913.9647,0.42941137,1.5585,1.5585,9521.353302,34.74599838,4.7664,1149.17,-0.3096969,,,,,
2019/11/19,5022.9225,2.21730938,1.8901,1.8901,9756.892073,35.60549927,4.8843,1150.33,0.10094242,,,,,
2019/11/20,4949.0897,-1.46991716,1.9038,1.9038,9617.497425,35.09690094,4.8145,1148.23,-0.18255631,,,,,
2019/11/21,4960.4562,0.2296685,1.5175,1.5175,9621.633641,35.11199951,4.8166,1151.81,0.31178422,,,,,
2019/11/22,4889.6286,-1.42784448,2.1274,2.1274,9392.288983,34.27500153,4.699,1155.86,0.35162049,,,,,
2019/11/25,4789.4807,-2.04816988,1.8901,1.8901,9215.482779,33.62979889,4.6105,1175,1.65590989,,,,,
2019/11/26,4778.1544,-0.23648284,1.301,1.301,9290.666541,33.90420151,4.6481,1175.34,0.02893617,,,,,
2019/11/27,4814.3258,0.75701614,1.2622,1.2622,9274.396865,33.84479904,4.64,1178.42,0.26205183,,,,,
2019/11/28,4777.1637,-0.77190663,1.1361,1.1361,9220.5908,33.64839935,4.6131,1178.42,,,,,,
2019/11/29,4803.7809,0.5571758,1.1118,1.1118,9218.481071,33.64070129,4.612,1170.83,-0.64408275,,,,,
2019/12/2,4841.0851,0.77655915,1.2487,1.2487,9237.126536,33.70880127,4.6214,1158.8,-1.02747623,,,,,
2019/12/3,4886.8948,0.94626926,1.3975,1.3975,9247.959019,33.74829865,4.6268,1152.31,-0.56006213,,,,,
2019/12/4,4878.5341,-0.1710841,1.2641,1.2641,9192.212707,33.54489899,4.5989,1157.16,0.42089368,,,,,
2019/12/5,4971.7528,1.91079324,1.984,1.984,9384.749628,34.24750137,4.6953,1158.25,0.09419614,,,,,
2019/12/6,5020.8486,0.98749479,1.9114,1.9114,9420.023732,34.37620163,4.7129,1169.7,0.98856033,,,,,
2019/12/9,5069.4399,0.96779058,2.2077,2.2077,9459.24623,34.51940155,4.7192,1163.82,-0.502693,,,,,
2019/12/10,5151.7375,1.62340617,2.1269,2.1269,9537.939852,34.80649948,4.7592,1161.61,-0.18989191,,,,,
2019/12/11,5088.2798,-1.23177278,2.0456,2.0456,9517.718661,34.73270035,4.7491,1164.34,0.23501864,,,,,
2019/12/12,5115.883,0.54248589,1.8529,1.8529,9514.951489,34.72259903,4.7477,1174.87,0.90437501,,,,,
2019/12/13,5191.5264,1.4785991,2.1508,2.1508,9742.244807,35.55210114,4.8612,1186.32,0.97457591,,,,,
2019/12/16,5320.2744,2.47996427,2.8137,2.8137,9928.868524,36.23310089,4.9543,1194.38,0.67941196,,,,,
2019/12/17,5351.7972,0.59250327,2.7493,2.7493,10012.41928,36.5379982,4.996,1190.86,-0.29471358,,,,,
2019/12/18,5388.5501,0.6867394,2.579,2.579,10039.50361,36.63690186,5.0095,1188.18,-0.22504744,,,,,
2019/12/19,5387.884,-0.0123614,2.3846,2.3846,9977.21857,36.4095993,4.9784,1189.96,0.14980895,,,,,
2019/12/20,5283.9542,-1.92895393,2.1368,2.1368,9803.943426,35.77719879,4.8919,1196.63,0.56052304,,,,,
2019/12/23,5102.709,-3.43010543,1.9736,1.9736,9496.403322,34.65499878,4.7385,1198.5,0.1562722,,,,,
2019/12/24,5203.1232,1.9678606,1.4463,1.4463,9643.075999,35.19020081,4.8117,1200.91,0.20108469,,,,,
2019/12/25,5265.3724,1.19638143,1.9583,1.9583,9766.824503,35.64179993,4.8734,1200.91,,,,,,
2019/12/26,5308.765,0.82411265,1.9003,1.9003,9981.010804,36.42340088,4.9803,1205.18,0.3555637,,,,,
2019/12/27,5215.1028,-1.76429358,2.083,2.083,9825.240279,35.85499954,4.9026,1204.8,-0.03153056,,,,,
2019/12/30,5238.8613,0.45557108,1.8828,1.8828,9903.072071,36.13899994,4.9414,1199.9,-0.40670651,,,,,
2019/12/31,5228.6533,-0.1948515,1.4204,1.4204,9922.183963,36.20869827,4.9509,1202.59,0.22418535,,,,,
2020/1/2,5361.256,2.5360775,2.3735,2.3735,10190.9444,37.1894989,5.0851,1216.04,1.11841941,,,,,
2020/1/3,5381.9483,0.38595993,2.1887,2.1887,10224.62715,37.31240082,5.1019,1210.77,-0.4333739,,,,,
2020/1/6,5453.0288,1.3207206,2.9202,2.9202,10342.27658,37.7417984,5.1606,1207.13,-0.30063513,,,,,
2020/1/7,5511.3214,1.0689949,2.5641,2.5641,10417.30033,38.0155983,5.198,1213.71,0.54509456,,,,,
2020/1/8,5407.4102,-1.88541354,2.7594,2.7594,10229.86951,37.33160019,5.1045,1218.21,0.37076402,,,,,
2020/1/9,5563.6897,2.89009885,2.9125,2.9125,10512.81416,38.36410141,5.2457,1230.54,1.01214076,,,,,
2020/1/10,5563.1605,-0.00951167,2.431,2.431,10469.95302,38.20769882,5.2243,1237.7,0.58185837,,,,,
2020/1/13,5680.6583,2.11206921,2.8225,2.8225,10721.07931,39.12409973,5.3496,1251.12,1.08426921,,,,,
2020/1/14,5622.591,-1.02219315,2.5106,2.5106,10643.63525,38.84149933,5.3109,1252.44,0.10550547,,,,,
2020/1/15,5713.3484,1.61415618,2.6762,2.6762,10896.26642,39.76340103,5.437,1254.91,0.19721504,,,,,
2020/1/16,5701.8256,-0.20168208,2.6876,2.6876,10895.85286,39.76190186,5.4368,1267.98,1.04150895,,,,,
2020/1/17,5652.1869,-0.87057556,2.6019,2.6019,10856.94498,39.61989975,5.4174,1269.36,0.10883452,,,,,
2020/1/20,5693.7904,0.73606023,2.8513,2.8513,10968.20945,40.02600098,5.4729,1269.36,,,,,,
2020/1/21,5664.3453,-0.51714408,2.7179,2.7179,10770.57298,39.30469894,5.3743,1265.08,-0.33717779,,,,,
2020/1/22,5766.5322,1.80403726,2.6316,2.6316,11091.0611,40.47430038,5.5342,1266.88,0.14228349,,,,,
2020/1/23,5515.2235,-4.35805596,3.0504,3.0504,10805.74679,39.43310165,5.3918,1270.38,0.27626926,,,,,
2020/2/3,4999.4644,-9.35155393,1.5019,1.5019,9794.190391,35.74169922,4.8871,1228.71,0.49317892,,,,,
2020/2/4,5053.1463,1.07375302,3.544,3.544,10103.38773,36.86999893,5.0414,1257.34,2.33008603,,,,,
2020/2/5,5189.9204,2.70671166,3.4161,3.4161,10390.66394,37.91839981,5.1847,1261.81,0.35551243,,,,,
2020/2/6,5430.6021,4.63748346,3.7537,3.7537,10768.39378,39.29679871,5.3732,1271.67,0.78141717,,,,,
2020/2/7,5628.8898,3.65130231,4.2307,4.2307,11033.49823,40.2641983,5.5055,1255.02,-1.30930194,,,,,
2020/2/10,5651.8715,0.40828122,3.85,3.85,11064.35696,40.37680054,5.5209,1256.26,0.09880321,,,,,
2020/2/11,5576.7776,-1.32865547,2.9145,2.9145,10976.69018,40.05690002,5.4771,1269.64,1.06506615,,,,,
2020/2/12,5741.2544,2.94931611,3.5116,3.5116,11315.94536,41.29499817,5.6464,1281.44,0.92939731,,,,,
2020/2/13,5708.8682,-0.56409624,3.4283,3.4283,11367.29626,41.4822998,5.672,1283.59,0.16778,,,,,
2020/2/14,5697.7921,-0.19401569,3.1415,3.1415,11264.74631,41.10810089,5.6209,1281.73,-0.14490608,,,,,
2020/2/17,5905.5834,3.64687402,3.3902,3.3902,11651.63469,42.52000046,5.8139,1281.73,,,,,,
2020/2/18,6095.4856,3.21563827,4.0118,4.0118,11814.28509,43.11349869,5.8951,1269.22,-0.97602459,,,,,
2020/2/19,6031.9009,-1.04314413,3.9354,3.9354,11758.92786,42.91149902,5.8674,1275.07,0.460913,,,,,
2020/2/20,6153.3568,2.01355927,3.5462,3.5462,11990.04985,43.74380112,5.9823,1270.48,-0.35998024,,,,,
2020/2/21,6301.5574,2.40845127,4.7288,4.7288,12333.9836,44.99860001,6.1539,1250.6,-1.56476292,,,,,
2020/2/24,6498.5067,3.12540674,4.6476,4.6476,12623.98624,46.05659866,6.2986,1211.97,-3.08891732,,,,,
2020/2/25,6465.1677,-0.51302555,5.1465,5.1465,12381.92465,45.05739975,6.1637,1181.26,-2.5338911,,,,,
2020/2/26,6161.9249,-4.69040888,4.3473,4.3473,11784.38943,42.88299942,5.8662,1177.77,-0.29544723,,,,,
2020/2/27,6263.4595,1.64777406,4.2372,4.2372,11781.15468,42.87279892,5.8768,1133.62,-3.74860966,,,,,
2020/2/28,5800.1201,-7.39749974,4.6401,4.6401,10989.83232,39.65769958,5.467,1122.45,-0.985339,,,,,
2020/3/2,6055.6462,4.40553119,3.9163,3.9163,11351.09495,51.55950165,5.6835,1146.29,2.12392534,,,,,
2020/3/3,6192.6152,2.26183954,4.9109,4.9109,11602.93612,52.70339966,5.8096,1133.21,-1.1410725,,,,,
2020/3/4,6206.02,0.21646428,4.1672,4.1672,11481.66402,52.15259933,5.7489,1152.72,1.72165795,,,,,
2020/3/5,6196.7949,-0.1486476,3.8151,3.8151,11486.45495,52.51539993,5.7877,1131.89,-1.80703033,,,,,
2020/3/6,6179.4442,-0.27999474,3.1977,3.1977,11286.18302,51.59980011,5.6868,1098.78,-2.92519591,,,,,
2020/3/9,5849.5653,-5.33832638,3.7213,3.7213,10727.26353,49.04439926,5.4051,1013.09,-7.79864941,,,,,
2020/3/10,6129.8503,4.79155263,3.6518,3.6518,11151.61984,50.98450089,5.619,1040.74,2.72927381,,,,,
2020/3/11,5984.4519,-2.3719731,3.1848,3.1848,10882.8035,49.75550079,5.4835,997.08,-4.19509195,,,,,
2020/3/12,5917.2564,-1.12283466,2.5715,2.5715,10636.85777,48.6310997,5.3596,897.88,-9.94905123,,,,,
2020/3/13,5898.0288,-0.32494113,3.5566,3.5566,10559.02334,48.27519989,5.3204,933.74,3.99385219,,,,,
2020/3/16,5585.1088,-5.30550139,3.3009,3.3009,10034.40727,45.87670135,5.056,852.61,-8.6887142,,,,,
2020/3/17,5584.7497,-0.0064296,2.7056,2.7056,10005.09696,45.74269867,5.0413,873.8871,2.4955255,,,,,
2020/3/18,5483.5116,-1.81275984,2.9907,2.9907,9935.524961,45.42459869,5.0062,820.62,-6.09542125,,,,,
2020/3/19,5559.5135,1.38600783,2.9381,2.9381,9992.132903,45.6833992,5.0347,830.1,1.1552241,,,,,
2020/3/20,5591.9698,0.58379749,2.4132,2.4132,9996.14945,45.7018013,5.0367,825,-0.61438381,,,,,
2020/3/23,5311.948,-5.00756996,2.4383,2.4383,9428.963064,43.1086998,4.751,816.74,-1.00121212,,,,,
2020/3/24,5452.2468,2.64119302,2.6195,2.6195,9644.490172,44.09400177,4.8596,894.56,9.52812401,,,,,
2020/3/25,5567.7448,2.11835605,2.4984,2.4984,9887.137917,45.20339966,4.9818,915.87,2.38217671,,,,,
2020/3/26,5468.5656,-1.78131728,2.0485,2.0485,9796.247531,44.78789902,4.936,960.51,4.87405418,,,,,
2020/3/27,5402.9919,-1.19910238,2.2919,2.2919,9735.956686,44.5121994,4.849,940.69,-2.06348711,,,,,
2020/3/30,5204.6707,-3.67058111,2.2809,2.2809,9406.512653,42.83499908,4.6781,954.66,1.4850801,,,,,
2020/3/31,5213.1878,0.1636434,2.1919,2.1919,9468.332594,43.25740051,4.7008,952.74,-0.20111872,,,,,
2020/4/1,5191.3709,-0.41849442,2.108,2.108,9538.113688,43.57210159,4.71,904.17,-5.09792808,,,,,
2020/4/2,5393.9761,3.9027302,2.2265,2.2265,9959.711791,45.49340057,4.9182,903.24,-0.10285676,,,,,
2020/4/3,5311.0727,-1.53696269,2.0634,2.0634,9883.494085,45.14530182,4.8805,882.25,-2.32385634,,,,,
2020/4/7,5513.3137,3.80791248,2.9046,2.9046,10177.01619,46.48600006,5.0255,958.84,1.13919244,,,,,
2020/4/8,5552.7369,0.71505454,2.6607,2.6607,10180.56297,46.50220108,5.0272,983.74,2.59688791,,,,,
2020/4/9,5642.0797,1.60898673,2.9342,2.9342,10209.51369,46.63439941,5.0415,993.39,0.98095025,,,,,
2020/4/10,5447.5287,-3.44821432,2.6969,2.6969,9888.259989,45.28749847,4.8692,993.39,,,,,,
2020/4/13,5323.7178,-2.27279023,1.727,1.727,9687.34925,44.36740112,4.7702,991.34,-0.20636407,,,,,
2020/4/14,5450.5887,2.38312594,1.9658,1.9658,9964.254006,45.63560104,4.9066,1026.01,3.4972865,,,,,
2020/4/15,5385.3936,-1.19611117,2.1289,2.1289,9890.640348,45.29840088,4.8704,999.75,-2.55942925,,,,,
2020/4/16,5447.7805,1.15844643,2.1269,2.1269,10000.30275,45.80070114,4.9244,1010.34,1.05926482,,,,,
2020/4/17,5450.1151,0.04285415,2.9742,2.9742,10038.33738,45.97489929,4.9431,1037.04,2.64267474,,,,,
2020/4/20,5552.139,1.87195863,2.5582,2.5582,10281.30335,47.11780167,5.0608,1036.25,-0.07617835,,,,,
2020/4/21,5555.9132,0.0679774,2.9746,2.9746,10221.92272,46.97520065,5.031,1005.94,-2.92496984,,,,,
2020/4/22,5602.1283,0.83181825,2.6209,2.6209,10259.70918,47.07419968,5.0602,1020.86,1.48318985,,,,,
2020/4/23,5523.0658,-1.41129399,2.5769,2.5769,10142.11356,46.52370071,5.0059,1028.26,0.72487902,,,,,
2020/4/24,5402.4292,-2.18423253,2.4389,2.4389,9916.84055,46.13430023,4.8594,1037.16,0.86553984,,,,,
2020/4/27,5383.0384,-0.35892742,2.2266,2.2266,10027.13287,45.93799973,4.8629,1067.59,2.93397354,,,,,
2020/4/28,5300.1308,-1.54016364,2.5546,2.5546,9986.18467,46.95550156,4.8469,1071.16,0.33439804,,,,,
2020/4/29,5300.8214,0.01302987,1.7774,1.7774,9961.09575,48.73929977,4.831,1107.15,3.35990888,,,,,
2020/4/30,5523.5842,4.2024204,2.6956,2.6956,10346.40666,51.99850082,5.0149,1097.89,-0.8363817,,,,,
2020/5/6,5669.4368,2.64054271,2.9722,2.9722,10535.13531,52.9469986,5.1064,1091.2,0.75529538,,,,,
2020/5/7,5607.489,-1.09266233,2.4428,2.4428,10384.24959,52.18870163,5.0332,1111.71,1.87958211,,,,,
2020/5/8,5705.4619,1.74717953,3.0241,3.0241,10565.46512,54.0318985,5.1329,1130.1,1.65420838,,,,,
2020/5/11,5660.4588,-0.78877225,2.9847,2.9847,10462.55652,53.34140015,5.0829,1134.63,0.40084948,,,,,
2020/5/12,5684.6388,0.42717385,2.7456,2.7456,10517.29438,53.62049866,5.1095,1114.32,-1.79001084,,,,,
2020/5/13,5667.6313,-0.29918348,2.2216,2.2216,10520.89618,53.63890076,5.1137,1094.76,-1.75533061,,,,,
2020/5/14,5645.3866,-0.39248672,2.3886,2.3886,10410.63981,53.0768013,5.0601,1086.57,-0.74810917,,,,,
2020/5/15,5656.6441,0.19941061,2.3472,2.3472,10398.30414,53.01390076,5.0541,1101.33,1.35840305,,,,,
2020/5/18,5559.2934,-1.72099744,2.9254,2.9254,10157.19468,51.7845993,4.9369,1145.77,4.03512117,,,,,
2020/5/19,5694.375,2.42983398,2.3462,2.3462,10450.02392,53.27750015,5.0792,1153.01,0.63188947,,,,,
2020/5/20,5651.3061,-0.75634113,2.5632,2.5632,10413.56582,53.09170151,5.0395,1175.57,1.9566179,,,,,
2020/5/21,5521.7215,-2.29300267,2.2008,2.2008,10143.35838,51.71409988,4.9088,1168.48,-0.60311168,,,,,
2020/5/22,5444.9801,-1.38980932,2.0993,2.0993,10276.15501,52.39110184,4.8422,1174.13,0.48353416,,,,,
2020/5/25,5379.655,-1.19973074,1.8793,1.8793,9956.650305,50.7621994,4.6919,1174.13,,,,,,
2020/5/26,5539.2225,2.96612887,1.8858,1.8858,10194.99204,51.97729874,4.8042,1199.78,2.18459625,,,,,
2020/5/27,5506.2354,-0.59551859,1.7518,1.7518,10055.3258,51.26530075,4.7389,1205.32,0.46175132,,,,,
2020/5/28,5529.9637,0.43093508,1.9007,1.9007,10074.23245,51.36159897,4.7478,1211.16,0.48451863,,,,,
